"__typename","brandType","contentDirectFeedbackPromptId","customData/doWeEndorseIt","customData/hotel","hotelId","id","impressionAnalytics","impressionAnalytics/__typename","impressionAnalytics/event","impressionAnalytics/referrerId","locale","managementResponses/0/__typename","managementResponses/0/header/__typename","managementResponses/0/header/text","managementResponses/0/id","managementResponses/0/response","photoSection","photoSection/__typename","photoSection/exitAnalytics/__typename","photoSection/exitAnalytics/linkName","photoSection/exitAnalytics/referrerId","photoSection/imageClickAnalytics/__typename","photoSection/imageClickAnalytics/linkName","photoSection/imageClickAnalytics/referrerId","photoSection/navClickAnalytics/__typename","photoSection/navClickAnalytics/linkName","photoSection/navClickAnalytics/referrerId","photos/0/__typename","photos/0/description","photos/0/url","photos/1/__typename","photos/1/description","photos/1/url","photos/2/__typename","photos/2/description","photos/2/url","photos/3/__typename","photos/3/description","photos/3/url","photos/4/__typename","photos/4/description","photos/4/url","photos/5/__typename","photos/5/description","photos/5/url","photos/6/__typename","photos/6/description","photos/6/url","photos/7/__typename","photos/7/description","photos/7/url","propertyReviewSource","reviewAuthorAttribution/__typename","reviewAuthorAttribution/text","reviewFooter/__typename","reviewFooter/messages/0/__typename","reviewFooter/messages/0/seoStructuredData/__typename","reviewFooter/messages/0/seoStructuredData/content","reviewFooter/messages/0/seoStructuredData/itemprop","reviewFooter/messages/0/seoStructuredData/itemscope","reviewFooter/messages/0/seoStructuredData/itemtype","reviewFooter/messages/0/text/__typename","reviewFooter/messages/0/text/text","reviewInteractionSections/0/__typename","reviewInteractionSections/0/accessibilityLabel","reviewInteractionSections/0/feedbackAnalytics/__typename","reviewInteractionSections/0/feedbackAnalytics/linkName","reviewInteractionSections/0/feedbackAnalytics/referrerId","reviewInteractionSections/0/primaryDisplayString","reviewInteractionSections/0/reviewInteractionType","reviewInteractionSections/1/__typename","reviewInteractionSections/1/accessibilityLabel","reviewInteractionSections/1/feedbackAnalytics","reviewInteractionSections/1/primaryDisplayString","reviewInteractionSections/1/reviewInteractionType","reviewInteractionSections/2/__typename","reviewInteractionSections/2/accessibilityLabel","reviewInteractionSections/2/feedbackAnalytics","reviewInteractionSections/2/primaryDisplayString","reviewInteractionSections/2/reviewInteractionType","reviewInteractionSections/3/__typename","reviewInteractionSections/3/accessibilityLabel","reviewInteractionSections/3/feedbackAnalytics","reviewInteractionSections/3/primaryDisplayString","reviewInteractionSections/3/reviewInteractionType","reviewPosition","reviewRegion","reviewScoreWithDescription/__typename","reviewScoreWithDescription/label","reviewScoreWithDescription/value","seeMoreAnalytics/__typename","seeMoreAnalytics/linkName","seeMoreAnalytics/referrerId","submissionTime/__typename","submissionTime/longDateFormat","superlative","text","themes","themes/0/__typename","themes/0/icon/__typename","themes/0/icon/id","themes/0/label","themes/1/__typename","themes/1/icon/__typename","themes/1/icon/id","themes/1/label","title","translationInfo","translationInfo/__typename","translationInfo/loadingTranslationText","translationInfo/seeOriginalText","translationInfo/targetLocale","translationInfo/translatedBy/__typename","translationInfo/translatedBy/description","translationInfo/translationCallToActionLabel","travelers/0","travelers/1","travelers/2","travelers/3"
"PropertyReview","Hotels",,"no opinion","Prague Hotel Krystal","428588","618a9d5773c4184eb26cbb2a",,,,,"en_MX","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 9, 2021","d6d13712-e2bf-41d3-b4e6-b1395d847438","Thank you for choosing Moon Palace Cancun as your holiday destination Esther. 
We appreciate your review and look forward to welcoming you again in the future. 
Kind regards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Irene Esther","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Irene Esther","author","true","https://schema.org/Person","EGDSPlainText","Stayed 2 nights in Nov 2021","PropertyReviewInteraction","Mark review 1 as helpful. 0 other users found review 1 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction","See more from Irene Esther's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Irene Esther's review",,"See less","REVIEW_COLLAPSE_LABEL",,,,,,"1911",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 9, 2021","Excellent","",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, property conditions & facilities, room comfort",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","618a4fd5b9b947735e18feab",,,,,"en_US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Miguel Ramirez","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Miguel Ramirez","author","true","https://schema.org/Person","EGDSPlainText","Stayed 3 nights in Nov 2021","PropertyReviewInteraction","Mark review 2 as helpful. 0 other users found review 2 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction","See more from Miguel Ramirez's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Miguel Ramirez's review",,"See less","REVIEW_COLLAPSE_LABEL",,,,,,"1912",,"LodgingEnrichedMessage","6 out of 10 Okay","6/10 Okay","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 9, 2021","Okay","",,,,,,,,,,"",,,,,,,,,,,,
"PropertyReview","Hotels",,"no opinion","Prague Hotel Krystal","428588","6189477b6094fd0c1de41bfd",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 8, 2021","36a0930a-c2fb-40bd-ae60-296f8ee8d7b4","Dear Hoa, 
Thank you for staying with us, we are glad to read that you were pleased with our staff's service.Unfortunately our beach our beach has particular conditions that differ from the rest of the beaches in Cancun, we have constant cleaning process performed, please be sure that our team makes the best of this.
Kind regards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Hoa Huynh","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Hoa Huynh","author","true","https://schema.org/Person","EGDSPlainText","Stayed 1 night in Nov 2021","PropertyReviewInteraction","Mark review 3 as helpful. 0 other users found review 3 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Hoa Huynh's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Hoa Huynh's review",,"See less","REVIEW_COLLAPSE_LABEL","1913",,"LodgingEnrichedMessage","6 out of 10 Okay","6/10 Okay","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 8, 2021","Okay","Hotel staffs were very friendly. The only thing I dislike was the beach. Brown water. ",,,,,,,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","61892e9c2907ea47a7ca4d7a",,,,,"en_CA","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 8, 2021","2c174c0c-6ecc-4252-84d3-7eb23c08c7d1","Dear Carlos, thank you for choosing Moon Palace Cancun as your holiday dstination. 
We are thrilled to be in receipt of your review and appreciate the excellent manner in which you have highlighted our awe-inclusive services. It is great to read in it that you fully enjoyed our new atmosphere with luxurious facilities, the delicious food offerings  and mostly the warm service of our staff. 
We look forward to your next visit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","carlos ceja","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","carlos ceja","author","true","https://schema.org/Person","EGDSPlainText","Stayed 7 nights in Oct 2021","PropertyReviewInteraction","Mark review 4 as helpful. 1 other user found review 4 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","1","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from carlos ceja's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from carlos ceja's review",,"See less","REVIEW_COLLAPSE_LABEL","1914",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 8, 2021","Excellent","Staff is great, always willing to help. Beach, pools are amazing, lots of ground for everyone. Variety of food, tasty and delicious. Chef Omar,  Chef Nehemias, Roberto, Sirilo, Virginia, Valeria.. are all amazing. They will go beyond your expectations.",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family and small children",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","61892c04b9b947735e149c27",,"ClientSideImpressionEventAnalytics","Scroll reviews","HOT.HIS.ReviewsOverlay.Scroll","en_US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Tesia C","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Tesia C","author","true","https://schema.org/Person","EGDSPlainText","Stayed 7 nights in Oct 2021","PropertyReviewInteraction","Mark review 5 as helpful. 0 other users found review 5 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction","See more from Tesia C's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Tesia C's review",,"See less","REVIEW_COLLAPSE_LABEL",,,,,,"1915",,"LodgingEnrichedMessage","8 out of 10 Good","8/10 Good","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 8, 2021","Good","",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,,,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6188283801f7c10d46f67740",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 8, 2021","a6b98804-c969-45ba-bd79-67243094ecbf","Dear Gretchen, 
Thank you for staying at Moon Palace Cancun. 
 We are pleased to know that your overall stay went as expected and that you found Moon Palace to be a really nice resort to enjoy a relaxing vacation. We receive your comments with gratitude and will review the feedback concerning the Sales team  for optimal improvement.
Kind regards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Gretchen","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Gretchen","author","true","https://schema.org/Person","EGDSPlainText","Stayed 5 nights in Nov 2021","PropertyReviewInteraction","Mark review 6 as helpful. 2 other users found review 6 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","2","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Gretchen's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Gretchen's review",,"See less","REVIEW_COLLAPSE_LABEL","1916",,"LodgingEnrichedMessage","8 out of 10 Good","8/10 Good","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 7, 2021","Good","We stayed at Moon Palace, Sunrise.  Everything was pretty much as expected..the beach at the hotel was not very nice.  We went to the Beach Palace in hotel zone and the beach was much better there.
Staff were all very friendly and even remembered us at various restaurants.  
Only negative aspect of the property was the aggressive sales push day after day, even though we said no.  Repeated phone calls daily to get you to attend presentions at new Grand.",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6187ad4b01f7c10d46f451f6",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 8, 2021","a41e69b9-759c-4045-9568-00352aa5b7f8","Dear Juan, 
Firstly allow us to thank you for taking the time to share your feedback with us. 
We regret to read that we were not able to meet your expectations  and that you encountered some issues due to the internal transportation services, we assure you that your comments have been shared with the management of the areas involved to make the necessary adjustments. Our guest's satisfaction is at all times our most important goal and we are always pleased to learn how to serve you better. Kind regards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Juan, Temecula","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Juan","author","true","https://schema.org/Person","EGDSPlainText","Stayed 1 night in Nov 2021","PropertyReviewInteraction","Mark review 7 as helpful. 1 other user found review 7 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","1","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Juan's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Juan's review",,"See less","REVIEW_COLLAPSE_LABEL","1917",,"LodgingEnrichedMessage","6 out of 10 Okay","6/10 Okay","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 7, 2021","Okay","Too many people not enough staff created poor service. The food was not as good as other hotels I've stayed at in Cancun, also the beach was not as beautiful as other hotels I've stayed at in Cancun. But the worst part was the wait time to get shuttled from your room to the lobby of the hotel to eat. I will not personally go back to this property.",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6186dbb06094fd0c1ddbbfee",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 8, 2021","41270ba3-f46d-4bdb-8d4c-3d6ebd7f6259","Dear guest, 
Thank you for staying with us, 
We appreciate  your comments as the feedback of our guest play a large part in making each stay a memorable one.
We hope to have the opportunity to welcome you back soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Behailu","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Behailu","author","true","https://schema.org/Person","EGDSPlainText","Stayed 7 nights in Oct 2021","PropertyReviewInteraction","Mark review 8 as helpful. 0 other users found review 8 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Behailu's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Behailu's review",,"See less","REVIEW_COLLAPSE_LABEL","1918",,"LodgingEnrichedMessage","8 out of 10 Good","8/10 Good","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 6, 2021","Good","Excellent customer service.",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family and small children",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6186c8bbb9b947735e0c9804",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 8, 2021","e729076a-3955-456e-b20c-3201891def20","Thank you for staying at Moon Palace Cancun Chetram. 
We remain at your service.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Chetram","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Chetram","author","true","https://schema.org/Person","EGDSPlainText","Stayed 3 nights in Oct 2021","PropertyReviewInteraction","Mark review 9 as helpful. 0 other users found review 9 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Chetram's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Chetram's review",,"See less","REVIEW_COLLAPSE_LABEL","1919",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 6, 2021","Excellent","Excellent! ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family and small children",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","618485ba6094fd0c1dd56aa4",,"ClientSideImpressionEventAnalytics","Scroll reviews","HOT.HIS.ReviewsOverlay.Scroll","en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 5, 2021","5bcce4b5-6fa1-4d72-940e-f3fd908ff78f","Dear Drew, 
Thank you for taking the time to share your comments with us, we feel honored to read that you were specially pleased with our facilities and service. 
We hope to have the opportunity to welcome you again!
Best regards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Drew","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Drew","author","true","https://schema.org/Person","EGDSPlainText","Stayed 2 nights in Oct 2021","PropertyReviewInteraction","Mark review 10 as helpful. 0 other users found review 10 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Drew's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Drew's review",,"See less","REVIEW_COLLAPSE_LABEL","1920",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 5, 2021","Excellent","Probably the most amazing property i have yet experienced in my entire life!",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with group",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6183f70db9b947735e04b447",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 4, 2021","a225f119-5967-4efc-8393-76ec1b3f942a","Dear Ameed, 
Thank you for staying with us. 
We hope to have the opportunity to welcoe you again in the future. 
Best regards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Ameed","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Ameed","author","true","https://schema.org/Person","EGDSPlainText","Stayed 3 nights in Oct 2021","PropertyReviewInteraction","Mark review 1 as helpful. 0 other users found review 1 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Ameed's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Ameed's review",,"See less","REVIEW_COLLAPSE_LABEL","1921",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 4, 2021","Excellent","Huge resort with a lot of restaurants ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6183f48ab9b947735e04ad16",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 4, 2021","c6878635-e073-48dc-b3ae-1b4015a48490","Dear Rafeena, 
Thank you for choosing Moon Palace Cancun to spend your vacation. 
We feel much honored to learn that you loved your stay and that the service and food offerings met your expectations. 
We look forward to welcoming you again soon!
Kind regards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Rafeena","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Rafeena","author","true","https://schema.org/Person","EGDSPlainText","Stayed 7 nights in Oct 2021","PropertyReviewInteraction","Mark review 2 as helpful. 0 other users found review 2 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Rafeena's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Rafeena's review",,"See less","REVIEW_COLLAPSE_LABEL","1922",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 4, 2021","Excellent","Love this place.  Food was great and the staff was excellent.  Much go I recommend.",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with partner",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","618382a1eb14c056dbae6067",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 4, 2021","2efdc455-b5ec-4244-9cdc-586149ca1b20","Dear Esther, 
Thank you for sharing your comments, it is always a pleasure to welcome you and pamper you that only our staff is known to provide. 
We also hope to welcome you again to continue creating memorable experiences. 
Kind regards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Esther","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Esther","author","true","https://schema.org/Person","EGDSPlainText","Stayed 3 nights in Oct 2021","PropertyReviewInteraction","Mark review 3 as helpful. 0 other users found review 3 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Esther's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Esther's review",,"See less","REVIEW_COLLAPSE_LABEL","1923",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 4, 2021","Excellent","Great place to stay with family. The hotel staff is very helpful and sincere. I would stay here again. It’s a short drive from the airport to the resort. Most importantly, it’s a very safe resort to relax at while in Mexico. ",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with family",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","6182d4e8eb14c056dbad0f79",,,,,"en_US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Jose","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Jose","author","true","https://schema.org/Person","EGDSPlainText","Stayed 3 nights in Oct 2021","PropertyReviewInteraction","Mark review 4 as helpful. 0 other users found review 4 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction","See more from Jose's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Jose's review",,"See less","REVIEW_COLLAPSE_LABEL",,,,,,"1924",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 3, 2021","Excellent","",,,,,,,,,,"",,,,,,,,,,,,
"PropertyReview","Hotels",,"no opinion","Prague Hotel Krystal","428588","6182b4f4eb14c056dbaca186",,"ClientSideImpressionEventAnalytics","Scroll reviews","HOT.HIS.ReviewsOverlay.Scroll","en_US","ManagementResponse","LodgingHeader","Response from Moon Palace The Grand- Cancun on Nov 3, 2021","4eccab79-211c-4bef-9502-a5632fa5baff","Estimado huésped;

Gracias por elegir Moon Palace Cancún.

Nos complace saber que disfruto de una increíble estancia.

Esperamos volver a tener la oportunidad de recibirle.

Saludos,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Maloue","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Maloue","author","true","https://schema.org/Person","EGDSPlainText","Stayed 4 nights in Oct 2021","PropertyReviewInteraction","Mark review 5 as helpful. 0 other users found review 5 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","0","HELPFUL_REVIEW","PropertyReviewInteraction","See more from Maloue's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Maloue's review",,"See less","REVIEW_COLLAPSE_LABEL",,,,,,"1925",,"LodgingEnrichedMessage","10 out of 10 Excellent","10/10 Excellent","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 3, 2021","Excellent","",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, property conditions & facilities, room comfort",,,,,"",,,,,,,,,"Traveled with group",,,
"PropertyReview","Expedia",,"no opinion","Prague Hotel Krystal","428588","61828d173fb09668a09caea4",,,,,"en_US","ManagementResponse","LodgingHeader","Response from MOON PALACE CANCUN on Nov 5, 2021","e90cac93-5f26-45b0-b97d-1053a5250e15","Dear Jenny, 
Thank you for taking the time to share your review with us. 
We deeply regret to learn that some of our facilities such as the pools, room and public areas have not met your expectations. Please rest assuredthat we have shared your comments with the management of the areas involved, as this is not the perception we wish you to have from the staff, specially the sales team. 
We would like to have the opportunity to welcome you again to regain your trust and enhance our services for you. Kind regards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LodgingHeader","Jenny","PropertyReviewFooterSection","PropertyReviewFooterMessage","SEOStructuredData","Jenny","author","true","https://schema.org/Person","EGDSPlainText","Stayed 9 nights in Oct 2021","PropertyReviewInteraction","Mark review 6 as helpful. 3 other users found review 6 helpful.","ClientSideAnalytics","Helpful review","HOT.HIS.ReviewsOverlay.THUMB_UP.UPVOTE","3","HELPFUL_REVIEW","PropertyReviewInteraction",,,,"REVIEW_REPORT_FLAG","PropertyReviewInteraction","See more from Jenny's review",,"See more","REVIEW_EXPAND_LABEL","PropertyReviewInteraction","See less from Jenny's review",,"See less","REVIEW_COLLAPSE_LABEL","1926",,"LodgingEnrichedMessage","6 out of 10 Okay","6/10 Okay","ClientSideAnalytics","See more reviews","HOT.HIS.See_more.","DateTime","Nov 3, 2021","Okay","The shuttle isn’t free like it says on the website. The property is huge with lots of amenities, but you aren’t allowed to do anything, like book a massage, until you “activate your checkin” after you’ve already checked in. These are known as “the green shirt guys”. They are the timeshare sales people who will stalk you. The website says you can have a free pass to The Grand but they won’t give it to you unless you do a 2 hour time share talk. We had to lie and say we did it back in Dec. We didn’t do it in Dec because we were told by guests that it was 4 hours. This can really ruin a vacation. After we refused they called our room everyday to try and change our minds and they stopped letting us book dinner reservations. The pool was very big but very cold and has a horrific stench from the seaweed. It is so bad. It can really ruin your day. If you sit by the pool, sit as far away from the ocean as possible. The pool servers were amazing. Debrath, Sandra, and Olivia were wonderful!!! On a good day, the food is pretty average. They overcook everything: meats and seafood especially. You have to pay extra for steak and lobster if you want a good meal. The amenities are pretty great. They have a wonderful selection of pool activities and nighttime shows. The spa is very weak. No relaxation rooms, just generic massage envy type rooms. The spa is outrageously expensive and they aren’t that great. Ocean rooms are not really direct ocean views and they gave us double beds which sucked",,"ReviewThemes","Icon","sentiment_4","Liked: Cleanliness, staff & service, amenities, property conditions & facilities",,,,,"",,,,,,,,,"Traveled with partner",,,
